Support Tickets Ticket ID,Support Tickets Created Date,Support Tickets Closed Date,Support Tickets Days Creation to Solved,Support Tickets Csat Rating Score,Incident Tag,Severity,Support Team,Plan Type,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055846,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056020,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055180,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055976,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055720,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055743,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055958,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055918,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055674,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055891,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056222,2022-03-24,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055744,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055598,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055857,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055314,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055800,2022-03-23,2022-04-06,7 days,good,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055706,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055887,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055731,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055856,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055648,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055120,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055391,2022-03-23,2022-04-06,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056069,2022-03-23,2022-04-07,7 days,offered,america/new_york,hv-trial,incident-332-manual, ,onboarding-annual,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,
997856,2022-02-04,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,starter, , , , , ,,,,,,,,,,,,,,,,,,,,
988720,2022-01-29,2022-02-12,7 days,good,america/new_york,hv-trial,incident-300, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,,,,,
997921,2022-02-05,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
997845,2022-02-04,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
988714,2022-01-29,2022-02-12,7 days,offered,america/new_york,hv-trial,incident-300, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
988736,2022-01-29,2022-02-12,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
997876,2022-02-04,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,professional-plus, , , , , ,,,,,,,,,,,,,,,,,,,
988738,2022-01-29,2022-02-12,7 days,offered,america/new_york,hv-trial,incident-300, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
997850,2022-02-04,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,professional, , , , , ,,,,,,,,,,,,,,,,,,,
997833,2022-02-04,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,pro, , , , , ,,,,,,,,,,,,,,,,,,,
997920,2022-02-05,2022-02-19,7 days,,america/new_york,hv-trial,incident-300, ,paid,premium-domain,pro, , , , , ,,,,,,,,,,,,,,,,,,,
988715,2022-01-29,2022-02-12,7 days,offered,america/new_york,hv-trial,incident-300, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
988724,2022-01-29,2022-02-12,7 days,offered,america/new_york,hv-trial,incident-300, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
988739,2022-01-29,2022-02-12,7 days,offered,america/new_york,hv-trial,incident-300, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055248,2022-03-23,2022-04-06,7 days,offered,america/new_york,high-potential-partner,hv-trial,incident-332-manual, ,paid,partner-platform-status-public,partner-program-health-score-healthy,partner-program-tier-bronze,partner-type-platform,premium-domain,professional, ,,,,,,,,,,,,,,,,,,
1055445,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055262,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055217,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055081,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055085,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055147,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055334,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055443,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055311,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055388,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055325,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055174,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055343,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055261,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055303,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055369,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055422,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055162,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055346,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055347,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055364,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055187,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055234,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055268,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055298,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055328,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055435,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055171,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,professional,team, ,,,,,,,,,,,,,,,,,,
1056087,2022-03-23,2022-04-06,6 days,good,america/new_york,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,pro,team, ,,,,,,,,,,,,,,,,,,
997917,2022-02-05,2022-02-18,6 days,,america/new_york,,,,,hv-trial,incident-300, ,paid,premium-domain,team, , , , , ,,,,,,,,,,,,,,,
1055076,2022-03-23,2022-04-05,6 days,offered,america/new_york,,,,,high-potential-partner,hv-trial,incident-332-manual, ,paid,partner-is-managed,partner-platform-status-public,partner-program-health-score-healthy,partner-program-tier-platinum,partner-type-platform,premium-domain,team,top-200-partner, ,,,,,,,,,,,,
1054221,2022-03-23,2022-04-06,6 days,good,america/new_york,auto-assign,hv-trial,incident-332, ,paid,premium-domain,squad-c,team, ,,,ztt-temporary-category,,,,,,,,,,,,,,,,,,
1015009,2022-02-17,2022-03-03,6 days,offered,america/new_york,auto-assign,,,,,bug,hv-trial,incident-313, ,paid,premium-domain,squad-c,team, ,,,,,,,,,,,,,,,,
1049850,2022-03-19,2022-04-01,6 days,offered,america/new_york,auto-assign,,,,,bug,hv-trial,incident-313, ,paid,premium-domain,,team, ,,,ztt-my-apps,ztt-my-zaps,,,,,,,,,,,,
1015046,2022-02-17,2022-03-06,9 days,offered,america/new_york,auto-assign,,,,,bug,content_cue_addb5d0b-1af6-5198-2e84-0669f73662a2,expert,hv-trial,incident-313, ,onboarding-annual,onboarding-monthly,paid,partner-type-channel,partner-zone-auto-created-org,premier-expert,premium-domain,pro,professional,professional-plus,,starter,team, ,, ,ztt-temporary-category,,
1002005,2022-02-08,2022-02-16,0 days,good,america/new_york,auto-assign,autoresponse-sent,cf-something-else,from-contact-form,hv-trial,incident-304, ,paid,premium-domain,starter, ,verified, ,,ztt-not-zapier-owned,,,,,,,,,,,,,,,
999829,2022-02-07,2022-02-22,7 days,offered,america/new_york,auto-assign,autoresponse-sent,cf-something-else,from-contact-form,hv-trial,incident-304, ,paid,premium-domain,pro, ,verified,,,,,,,,,,,,,,,,,,
999843,2022-02-07,2022-02-22,7 days,offered,america/new_york,auto-assign,autoresponse-sent,cf-something-else,content_cue_c58fee0d-47e0-ea62-b2c6-d3f515aa3230,from-contact-form,hv-trial,incident-304, ,paid,premium-domain,pro, ,verified,,,,,,,,,,,,,,,,,
1009499,2022-02-14,2022-02-28,7 days,offered,america/new_york,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,starter, ,verified,,,,,,,,,,,,,,,,,
1009561,2022-02-14,2022-02-28,7 days,offered,america/new_york,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,pro, ,verified,,,,,,,,,,,,,,,,
1009534,2022-02-14,2022-02-28,7 days,offered,america/new_york,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,delay-by-zapier,follow-up-boss,formatter-by-zapier,from-contact-form,google-sheets,hv-trial,incident-310, ,paid,premium-domain,professional,sms-by-zapier, ,verified,wizehire,,,,,,,,,,
1009201,2022-02-14,2022-02-28,7 days,offered,america/new_york,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,connect-365,content_cue_761365bb-21b8-02a3-749e-d12ce1954a18,filter-by-zapier,from-contact-form,hv-trial,incident-310, ,onboarding-monthly,paid,premium-domain,starter, ,verified,zoho-crm,,,,,,,,,,,,
1058699,2022-03-25,2022-04-08,7 days,good,america/new_york,auto-assign,autoresponse-sent,bug,hv-trial,incident-332,incident-341, ,paid,starter, , ,,, ,,,,,,,,,,,,,,,,
1009307,2022-02-14,2022-02-21,0 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,hv-trial,incident-310, ,paid,premium-domain,starter, , ,,,ztt-not-zapier-owned,,,,,,,,,,,,,,,,
1058509,2022-03-25,2022-04-08,7 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,cf-zap-not-triggering,cf-zap-troubleshooting,from-contact-form,google-sheets,hv-trial,incident-341,legacy, ,paid,premium-domain,pro, ,verified,wordpress-, ,,, ,,,,,,,,,
1058734,2022-03-25,2022-04-08,7 days,good,america/new_york,auto-assign,autoresponse-sent,bug,cf-zap-not-triggering,cf-zap-troubleshooting,ebay,from-contact-form,google-sheets,hv-trial,incident-341, ,paid,premium-domain,starter, ,verified, ,,, ,,,,,,,,,,
1015084,2022-02-17,2022-02-25,0 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,cf-something-else,from-contact-form,hv-trial,incident-313, ,paid,premium-domain,,team, ,verified,, ,ztt-temporary-category,,,,,,,,,,,,,
1025164,2022-02-25,2022-03-12,7 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,cf-other-troubleshooting,cf-zap-troubleshooting,content_cue_c9fe0d71-b6d2-d857-6578-b772056f2d23,content_cue_ef33b655-ffb5-f08e-e452-c91dd2c6524f,filter-by-zapier,from-contact-form,hv-trial,incident-321,lob, ,notion,paid,premium-domain,pro,shopify,sub-zap-by-zapier, ,verified,webhooks-by-zapier, ,,, ,,,,
1012638,2022-02-16,2022-03-04,8 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,squad-c,team, ,verified, ,,ztt-code,,,,,,,,,,,,
1009311,2022-02-14,2022-02-28,7 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,ecologi,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,shopify,starter, ,verified,,,,,,,,,,,,,,
1009453,2022-02-14,2022-02-28,7 days,good,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,delay-by-zapier,filter-by-zapier,from-contact-form,gmail,google-sheets,hv-trial,incident-310,looping-by-zapier, ,paid,premium-domain,socialdashboard,starter, ,verified,zapier-chrome-extension,,,,,,,,,
1015086,2022-02-17,2022-02-24,0 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,filter-by-zapier,from-contact-form,hv-trial,imap-by-zapier,incident-313, ,paid,premium-domain,pro,smtp-by-zapier, ,verified,,ztt-editor,ztt-error-messaging,,,,,,,,,
1009662,2022-02-14,2022-02-28,7 days,good,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,filter-by-zapier,formatter-by-zapier,from-contact-form,handwrytten,hv-trial,incident-310,keap-max-classic, ,paid,premium-domain,pro, ,verified,,,,,,,,,,,
1009214,2022-02-14,2022-02-28,7 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,filter-by-zapier,formatter-by-zapier,from-contact-form,google-sheets,hv-trial,incident-310, ,paid,premium-domain,starter, ,verified,webhooks-by-zapier,,,,,,,,,,,
1009351,2022-02-14,2022-02-21,0 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,email-parser-by-zapier,from-contact-form,hubspot,hv-trial,incident-310, ,onboarding-monthly,paid,paths-by-zapier,premium-domain,pro, ,verified,webhooks-by-zapier, ,ztt-error-message-troubleshooting,, ,,,,,,
1009297,2022-02-14,2022-02-21,0 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,content_cue_b9356684-b319-7521-7450-be6f94958475,filter-by-zapier,formatter-by-zapier,from-contact-form,google-drive,google-sheets,hv-trial,incident-310,looping-by-zapier, ,paid,premium-domain,pro,quickbooks-online, ,verified, ,,ztt-code,,,,,
1009381,2022-02-14,2022-02-21,0 days,offered,america/new_york,auto-assign,autoresponse-sent,bug,cf-cant-connect-app,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,pro, ,verified, ,,ztt-code,,,,,,,,,,,,,
1009434,2022-02-14,2022-02-27,6 days,offered,america/new_york,auto-assign,autoresponse-sent,,,,,cf-zap-not-triggering,cf-zap-troubleshooting,code-by-zapier,filter-by-zapier,formatter-by-zapier,from-contact-form,google-drive,hv-trial,incident-310, ,paid,paths-by-zapier,premium-domain,slack,,team, ,verified,,,,,,
1015185,2022-02-17,2022-03-03,6 days,,america/new_york,auto-assign,autoresponse-sent,,,,,bug,cf-something-else,content_cue_9e383247-5b7c-e653-2ff0-80d5f3747fd3,from-contact-form,hv-trial,hvtransfer,incident-313, ,paid,premium-domain,team, ,verified,,ztt-editor,ztt-error-messaging,,,,,,,,
1055984,2022-03-23,2022-04-07,7 days,offered,america/new_york,associate-cc,free,hv-trial,incident-332-manual, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,,,,
1055810,2022-03-23,2022-04-06,7 days,offered,america/new_york,associate-cc,free,hv-trial,incident-332-manual, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,,,,
997854,2022-02-04,2022-02-19,7 days,,america/new_york,associate-cc,free,hv-trial,incident-300, ,premium-domain, , , , , ,,,,,,,,,,,,,,,,,,,
997883,2022-02-04,2022-02-19,7 days,,america/new_york,associate-cc,free,hv-trial,incident-300, ,premium-domain, , , , , ,,,,,,,,,,,,,,,,,,,
988746,2022-01-29,2022-02-12,7 days,offered,america/new_york,associate-cc,free,hv-trial,incident-300, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,,,,
1009231,2022-02-14,2022-02-28,7 days,good,america/new_york,associate-cc,auto-assign,autoresponse-sent,bug,free,hv-trial,incident-310, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,
967743,2022-01-11,2022-01-20,2 days,good,america/new_york,associate-cc,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,esc-editor,esc-how-zapier-works,esc-new-bug,free,from-contact-form,hv-trial,mailgun,mailparser, ,premium-domain,technical, ,verified,,ztt-editor,ztt-error-messaging,,incident-194,,,,,,
1009487,2022-02-14,2022-02-21,0 days,offered,america/new_york,asana,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,formatter-by-zapier,from-contact-form,hv-trial,incident-310,microsoft-office-365, ,paid,premium-domain,professional, ,verified, ,,ztt-code,,,,,,,,,
1055722,2022-03-23,2022-04-06,7 days,offered,america/mexico_city,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055656,2022-03-23,2022-04-06,7 days,offered,america/mexico_city,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055691,2022-03-23,2022-04-06,7 days,offered,america/mexico_city,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055392,2022-03-23,2022-04-05,6 days,offered,america/mexico_city,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055259,2022-03-23,2022-04-05,6 days,offered,america/mexico_city,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055372,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055936,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055098,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055434,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055485,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056163,2022-03-24,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055942,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056150,2022-03-24,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055447,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055106,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055863,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055990,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056005,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055968,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055469,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1056043,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055974,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055489,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055730,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055663,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055654,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056003,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055670,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055595,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055382,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055539,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055647,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055952,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056202,2022-03-24,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055966,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056052,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
